web-scraper-order,web-scraper-start-url,job-link,job-link-href,job-title,job-address,job-details,job-location,job-summary,job-type,job-location-2
1707913138-397,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Merchandiser Part Time,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-398,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Set up store fixtures/displays efficiently and accurately by following provided planogram,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-399,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Seasonal and/or department resets,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-400,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",New store renovations/relocations,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-401,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Establishing and maintaining relationships with store management,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-402,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Product replenishment,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-403,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Online reporting,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-404,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON","Media Merchandiser - set up store media (coupons, booklets, pamphlets, etc. in retail stores)","Nepean, ON",,Part-time,"Nepean, ON"
1707913138-405,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Education Level: (Required): High School Diploma or GED or equivalent experience,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-406,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Physical Requirements: standing/being on feet for up to 8h and being able to lift up to 50+lbs.,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-407,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",1 year merchandising experience preferred,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-408,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Must have the ability to read and follow planograms and assemble store fixtures and displays.,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-409,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Must have product placement merchandising experience (cosmetic experience is an asset).,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-410,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Must be organized and detail oriented.,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-411,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON","Must be proactive, a good problem solver, and possess excellent communication skills.","Nepean, ON",,Part-time,"Nepean, ON"
1707913138-412,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Must have excellent time management skills and a commitment to meeting tight deadlines.,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-413,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Must be able to work independently with minimal supervision.,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-414,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON","The Company is one of North America’s leading sales and marketing agencies specializing in outsourced sales, merchandising, category management and marketing services to manufacturers, suppliers and producers of food products and consumer packaged goods. The company services a variety of trade channels including grocery, mass merchandise, specialty, convenience, drug, dollar, club, hardware, consumer electronics and home centers. We bridge the gap between manufacturers and retailers, providing consumers access to the best products available in the marketplace today.","Nepean, ON",,Part-time,"Nepean, ON"
1707913138-415,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-416,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Position Summary,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-417,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-418,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",The Merchandiser is responsible for servicing and selling to retail accounts within an assigned territory to ensure Client standards are met and volume is increased.,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-419,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-420,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Essential Job Duties and Responsibilities,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-421,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Building cosmetic walls and displays using planograms,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-422,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Planogram maintenance and compliance,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-423,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",The execution of merchandising requests,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-424,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Seasonal and/or department resets,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-425,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",New store renovations/relocations,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-426,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Electronic reporting,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-427,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Supervisory Responsibilities,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-428,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-429,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Direct Reports,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-430,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",This position does not have supervisory responsibilities for direct reports,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-431,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-432,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Indirect Reports,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-433,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON","Does not have direct reports, but may delegate work of others and provide guidance, direction and mentoring to indirect reports","Nepean, ON",,Part-time,"Nepean, ON"
1707913138-434,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-435,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Travel and/or Driving Requirements,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-436,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON","Travel and/or driving may be required for this job. Incumbent must have a valid driver’s license and access to an insured vehicle, unless they are working in an area with public transit.","Nepean, ON",,Part-time,"Nepean, ON"
1707913138-437,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",Minimum Qualifications,"Nepean, ON",,Part-time,"Nepean, ON"
1707913138-438,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Part Time Merchandiser Canada LK,https://ca.indeed.com/rc/clk?jk=f69c52072ac7179e&bb=pXAQ2TfHWy1TNIh94LZB1ueZTM-nAFo1_yeMekwRfJXZngTVUsGHV0HE-pDicQLw44OcQbwGua9virQtUdBNdHMlzODwDKYEInSEiAJFNLk%3D&xkcb=SoCy67M3ET5gnoWbJZ0IbzkdCdPP&fccid=ad84136f89d5076f&vjs=3,Part Time Merchandiser Canada LK,"Nepean, ON",,"Nepean, ON",,Part-time,"Nepean, ON"
